Landsat Scene Identifier,Sensor Mode,Station Identifier,Day/Night,WRS Path,WRS Row,Date Acquired,Start Time,Stop Time,Image Quality VCID 1,Image Quality VCID 2,Cloud Cover,Cloud Cover Quad Upper Left,Cloud Cover Quad Upper Right,Cloud Cover Quad Lower Left,Cloud Cover Quad Lower Right,Sun Elevation,Sun Azimuth,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude,Full Aperture Calibration,Gain Band 1,Gain Band 2,Gain Band 3,Gain Band 4,Gain Band 5,Gain Band 6 VCID 1,Gain Band 6 VCID 2,Gain Band 7,Gain Band 8,Browse Exists,Data Category,Gap Phase Source,Gap Phase Statistic,Gain Change Band 1,Gain Change Band 2,Gain Change Band 3,Gain Change Band 4,Gain Change Band 5,Gain Change Band 6 VCID 1,Gain Change Band 6 VCID 2,Gain Change Band 7,Gain Change Band 8,Data Type Level 1,Elevation Source,Output Format,Ephemeris Type,Corner UL Latitude Product,Corner UL Longitude Product,Corner UR Latitude Product,Corner UR Longitude Product,Corner LL Latitude Product,Corner LL Longitude Product,Corner LR Latitude Product,Corner LR Longitude Product,Panchromatic Lines,Panchromatic Samples,Reflective Lines,Reflective Samples,Thermal Lines,Thermal Samples,Date Acquired Gap Fill,Gap Fill,Ground Control Points Model,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Map Projection L1,Datum,Ellipsoid,UTM Zone,Vertical Longitude from Pole,True Scale Latitude,False Easting,False Northing,Grid Cell Size Panchromatic,Grid Cell Size Reflective,Grid Cell Size Thermal,Orientation,Resampling Option,Scan Gap Interpolation,Scene Center Latitude dec,Scene Center Longitude dec,Corner Upper Left Lat dec,Corner Upper Left Long dec,Corner Upper Right Lat dec,Corner Upper Right Long dec,Corner Lower Left Lat dec,Corner Lower Left Long dec,Corner Lower Right Lat dec,Corner Lower Right Long dec,Display ID,Ordering ID,Download Link
LE70060682008219ASN00,N/A,ASN,DAY, 006, 068,2008/08/06,2008:219:14:53:45.9079375,2008:219:14:54:12.6620000, 9, 9,  73.06,  71.61,  72.13,  88.03,  60.47,47.096386,49.7920799,11°33'43.20"S,74°53'14.28"W,10°37'49.08"S,75°34'41.88"W,10°52'45.12"S,73°50'45.96"W,12°14'40.56"S,75°56'04.56"W,12°29'42.00"S,74°11'29.40"W,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,-8.946921,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,-10.62091   (10°37'15.28"S), -75.87946  (75°52'46.06"W),-10.61942   (10°37'09.91"S), -73.69093  (73°41'27.35"W),-12.51171   (12°30'42.16"S), -75.88538   (75°53'07.37"W),-12.50994   (12°30'35.78"S), -73.68211   (73°40'55.60"W),13941,15961,6971,7981,6971,7981,,,11,3.579,1.777,3.107,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.562,-74.8873,-10.6303,-75.5783,-10.8792,-73.8461,-12.2446,-75.9346,-12.495,-74.1915,LE70060682008219ASN00,LE70060682008219ASN00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682008219ASN00
LE70060682008203ASN00,N/A,ASN,DAY, 006, 068,2008/07/21,2008:203:14:53:51.8283749,2008:203:14:54:18.5825625, 9, 9,  38.12,  63.68,  50.37,   5.30,  33.14,44.5227966,45.6890068,11°34'31.44"S,74°52'38.28"W,10°38'31.20"S,75°34'04.44"W,10°53'26.88"S,73°50'11.04"W,12°15'25.20"S,75°55'25.68"W,12°30'26.64"S,74°10'53.40"W,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,1.198277,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,-10.61822   (10°37'05.59"S), -75.87123  (75°52'16.43"W),-10.61667   (10°37'00.01"S), -73.68271  (73°40'57.76"W),-12.50903   (12°30'32.51"S), -75.87709   (75°52'37.52"W),-12.50719   (12°30'25.88"S), -73.67385   (73°40'25.86"W),13941,15961,6971,7981,6971,7981,,,114,4.879,2.429,4.231,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.5754,-74.8773,-10.642,-75.5679,-10.8908,-73.8364,-12.257,-75.9238,-12.5074,-74.1815,LE70060682008203ASN00,LE70060682008203ASN00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682008203ASN00
LE70060682008187ASN00,N/A,ASN,DAY, 006, 068,2008/07/05,2008:187:14:54:03.8790000,2008:187:14:54:30.6331250, 9, 9,  37.87,  40.21,  66.24,   4.08,  40.94,43.2063904,42.8412209,11°35'17.88"S,74°53'49.92"W,10°39'12.60"S,75°35'12.84"W,10°54'08.64"S,73°51'21.24"W,12°16'05.88"S,75°56'34.08"W,12°31'07.68"S,74°12'03.24"W,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,-2.271374,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,-10.61818   (10°37'05.45"S), -75.88768  (75°53'15.65"W),-10.61675   (10°37'00.30"S), -73.70191  (73°42'06.88"W),-12.50626   (12°30'22.54"S), -75.89365   (75°53'37.14"W),-12.50457   (12°30'16.45"S), -73.69318   (73°41'35.45"W),13921,15941,6961,7971,6961,7971,,,127,4.755,2.472,4.062,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.5883,-74.8972,-10.6535,-75.5869,-10.9024,-73.8559,-12.2683,-75.9428,-12.5188,-74.2009,LE70060682008187ASN00,LE70060682008187ASN00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682008187ASN00
LE70060682008171EDC00,N/A,EDC,DAY, 006, 068,2008/06/19,2008:171:14:54:14.6783750,2008:171:14:54:41.4324374, 9, 9,  14.44,  14.38,  25.75,   8.55,   9.09,43.2312584,41.3977776,11°35'59.64"S,74°54'50.40"W,10°40'04.08"S,75°36'16.20"W,10°55'00.84"S,73°52'23.88"W,12°16'57.36"S,75°57'38.16"W,12°31'59.88"S,74°13'06.60"W,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,11.467675,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,-10.62083   (10°37'14.99"S), -75.90689  (75°54'24.80"W),-10.61953   (10°37'10.31"S), -73.71835  (73°43'06.06"W),-12.50891   (12°30'32.08"S), -75.91298   (75°54'46.73"W),-12.50736   (12°30'26.50"S), -73.70973   (73°42'35.03"W),13921,15961,6961,7981,6961,7981,,,163,5.324,2.561,4.668,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.5999,-74.914,-10.6678,-75.6045,-10.9169,-73.8733,-12.2826,-75.9606,-12.5333,-74.2185,LE70060682008171EDC00,LE70060682008171EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682008171EDC00
LE70060682008155EDC00,N/A,EDC,DAY, 006, 068,2008/06/03,2008:155:14:54:23.8415625,2008:155:14:54:50.5955625, 9, 9,  26.91,  29.16,  41.12,  11.36,  26.00,44.4847946,41.6455727,11°36'35.28"S,74°55'32.52"W,10°40'40.08"S,75°36'59.04"W,10°55'38.64"S,73°53'04.20"W,12°17'33.36"S,75°58'24.60"W,12°32'37.32"S,74°13'50.88"W,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,2.28682,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,-10.62080   (10°37'14.88"S), -75.91785  (75°55'04.26"W),-10.61957   (10°37'10.45"S), -73.72932  (73°43'45.55"W),-12.50887   (12°30'31.93"S), -75.92403   (75°55'26.51"W),-12.50742   (12°30'26.71"S), -73.72077   (73°43'14.77"W),13921,15961,6961,7981,6961,7981,,,107,4.914,3.006,3.887,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.6098,-74.9257,-10.6778,-75.6164,-10.9274,-73.8845,-12.2926,-75.9735,-12.5437,-74.2308,LE70060682008155EDC00,LE70060682008155EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682008155EDC00
LE70060682008139EDC00,N/A,EDC,DAY, 006, 068,2008/05/18,2008:139:14:54:31.2524374,2008:139:14:54:58.0063750, 9, 9,  41.50,  49.47,  43.69,  14.04,  58.81,46.6738625,43.935257,11°36'59.04"S,74°55'55.56"W,10°41'03.12"S,75°37'22.08"W,10°56'03.12"S,73°53'24.72"W,12°17'54.24"S,75°58'47.64"W,12°32'59.64"S,74°14'11.04"W,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,.759759,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,-10.62079   (10°37'14.84"S), -75.92060  (75°55'14.16"W),-10.61958   (10°37'10.49"S), -73.73206  (73°43'55.42"W),-12.50886   (12°30'31.90"S), -75.92679   (75°55'36.44"W),-12.50743   (12°30'26.75"S), -73.72353   (73°43'24.71"W),13921,15961,6961,7981,6961,7981,,,81,4.894,3.157,3.739,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.6164,-74.9321,-10.6842,-75.6228,-10.9342,-73.8902,-12.2984,-75.9799,-12.5499,-74.2364,LE70060682008139EDC00,LE70060682008139EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682008139EDC00
LE70060682008123COA00,BUMPER,COA,DAY, 006, 068,2008/05/02,2008:123:14:54:36.7391874,2008:123:14:55:03.4931874, 9, 9,  59.28,  78.01,  94.55,   7.22,  57.34,49.47089005,48.52345276,11°34'18.55"S,74°49'27.77"W,10°38'14.71"S,75°30'51.84"W,10°53'17.02"S,73°46'54.73"W,12°15'07.02"S,75°52'18.70"W,12°30'15.12"S,74°07'42.64"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,DE,-5.210376,HL,HL,HL,LL,HL,LL,HH,HL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,-10.62077   (10°37'14.77"S), -75.92882  (75°55'43.75"W),-10.61962   (10°37'10.63"S), -73.74028  (73°44'25.01"W),-12.50341   (12°30'12.28"S), -75.93505   (75°56'06.18"W),-12.50205   (12°30'07.38"S), -73.73184   (73°43'54.62"W),13881,15961,6941,7981,6941,7981,,,78,4.563,2.913,3.512,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.57182,-74.82438,-10.63742,-75.5144,-10.88806,-73.78187,-12.25195,-75.87186,-12.5042,-74.12851,LE70060682008123COA00,LE70060682008123COA00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682008123COA00
LE70060682008107ASN00,N/A,ASN,DAY, 006, 068,2008/04/16,2008:107:14:54:40.2547500,2008:107:14:55:07.0088124, 9, 9,  92.64,  99.74,  95.69,  86.00,  89.11,52.0241623,55.7370758,11°37'08.76"S,74°55'33.24"W,10°41'00.24"S,75°36'56.52"W,10°56'03.12"S,73°53'00.24"W,12°17'53.16"S,75°58'24.24"W,12°33'01.80"S,74°13'48.72"W,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,-15.244214,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1G,,GEOTIFF,DEFINITIVE,-10.61539   (10°36'55.40"S), -75.91235  (75°54'44.46"W),-10.61413   (10°36'50.87"S), -73.72386  (73°43'25.90"W),-12.50618   (12°30'22.25"S), -75.91849   (75°55'06.56"W),-12.50468   (12°30'16.85"S), -73.71527   (73°42'54.97"W),13941,15961,6971,7981,6971,7981,,,,,,,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.6191,-74.9259,-10.6834,-75.6157,-10.9342,-73.8834,-12.2981,-75.9734,-12.5505,-74.2302,LE70060682008107ASN00,LE70060682008107ASN00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682008107ASN00
LE70060682008091COA00,BUMPER,COA,DAY, 006, 068,2008/03/31,2008:091:14:54:41.8306249,2008:091:14:55:08.5846874, 9, 9,  91.65,  98.34,  92.96,  79.06,  96.24,54.29121017,65.1180191,11°34'18.37"S,74°48'12.85"W,10°38'18.46"S,75°29'36.20"W,10°53'20.29"S,73°45'43.06"W,12°15'11.09"S,75°51'02.48"W,12°30'18.79"S,74°06'30.31"W,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,1.683085,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,-10.62083   (10°37'14.99"S), -75.90689  (75°54'24.80"W),-10.61954   (10°37'10.34"S), -73.72109  (73°43'15.92"W),-12.50348   (12°30'12.53"S), -75.91296   (75°54'46.66"W),-12.50195   (12°30'07.02"S), -73.71252   (73°42'45.07"W),13881,15941,6941,7971,6941,7971,,,8,4.338,2.79,3.322,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.57177,-74.80357,-10.63846,-75.49339,-10.88897,-73.76196,-12.25308,-75.85069,-12.50522,-74.10842,LE70060682008091COA00,LE70060682008091COA00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682008091COA00
LE70060682008075COA00,BUMPER,COA,DAY, 006, 068,2008/03/15,2008:075:14:54:41.1125624,2008:075:14:55:07.8666250, 9, 9,  93.89,  99.00,  96.12,  88.13,  92.30,55.6206665,76.0265274,11°34'18.34"S,74°47'09.56"W,10°38'16.12"S,75°28'29.68"W,10°53'18.13"S,73°44'38.83"W,12°15'07.99"S,75°49'57.65"W,12°30'15.34"S,74°05'27.74"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,DE,14.345393,HL,HL,HL,LL,HL,LL,HH,HL,LL,ETM+  L1G,,GEOTIFF,DEFINITIVE,-10.62088   (10°37'15.17"S), -75.89043  (75°53'25.55"W),-10.61946   (10°37'10.06"S), -73.70190  (73°42'06.84"W),-12.50354   (12°30'12.74"S), -75.89640   (75°53'47.04"W),-12.50186   (12°30'06.70"S), -73.69320   (73°41'35.52"W),13881,15961,6941,7981,6941,7981,,,,,,,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.57176,-74.78599,-10.63781,-75.47491,-10.88837,-73.74412,-12.25222,-75.83268,-12.50426,-74.09104,LE70060682008075COA00,LE70060682008075COA00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682008075COA00
LE70060682008059COA00,BUMPER,COA,DAY, 006, 068,2008/02/28,2008:059:14:54:45.4843124,2008:059:14:55:12.2383124, 9, 9,  90.70,  95.05,  82.78,  90.85,  94.11,56.14714432,87.217453,11°34'18.30"S,74°47'41.78"W,10°38'15.40"S,75°29'03.52"W,10°53'17.70"S,73°45'13.25"W,12°15'07.20"S,75°50'30.73"W,12°30'14.83"S,74°06'01.55"W,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,10.060312,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1G,,GEOTIFF,DEFINITIVE,-10.62086   (10°37'15.10"S), -75.89866  (75°53'55.18"W),-10.61951   (10°37'10.24"S), -73.71286  (73°42'46.30"W),-12.50351   (12°30'12.64"S), -75.90468   (75°54'16.85"W),-12.50191   (12°30'06.88"S), -73.70424   (73°42'15.26"W),13881,15941,6941,7971,6941,7971,,,,,,,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.57175,-74.79494,-10.63761,-75.48431,-10.88825,-73.75368,-12.252,-75.84187,-12.50412,-74.10043,LE70060682008059COA00,LE70060682008059COA00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682008059COA00
LE70060682008043COA00,BUMPER,COA,DAY, 006, 068,2008/02/12,2008:043:14:54:50.2832499,2008:043:14:55:17.0372499, 9, 9,  99.02,  97.83,  99.56,  98.71,  99.98,56.21048737,97.51861572,11°34'17.80"S,74°48'42.48"W,10°38'15.22"S,75°30'02.81"W,10°53'17.92"S,73°46'10.52"W,12°15'07.06"S,75°51'33.52"W,12°30'15.66"S,74°07'02.50"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,DE,1.507699,HL,HL,HL,LL,HL,LL,HH,HL,LL,ETM+  L1G,,GEOTIFF,DEFINITIVE,-10.62080   (10°37'14.88"S), -75.91785  (75°55'04.26"W),-10.61957   (10°37'10.45"S), -73.72932  (73°43'45.55"W),-12.50345   (12°30'12.42"S), -75.92401   (75°55'26.44"W),-12.50199   (12°30'07.16"S), -73.72080   (73°43'14.88"W),13881,15961,6941,7981,6941,7981,,,,,,,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.57161,-74.8118,-10.63756,-75.50078,-10.88831,-73.76959,-12.25196,-75.85931,-12.50435,-74.11736,LE70060682008043COA00,LE70060682008043COA00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682008043COA00
LE70060682007360COA00,BUMPER,COA,DAY, 006, 068,2007/12/26,2007:360:14:54:53.3699374,2007:360:14:55:20.1239374, 9, 9,  82.02,  94.31,  72.25,  84.34,  77.18,58.08922958,115.90996552,11°34'17.90"S,74°50'48.16"W,10°38'17.74"S,75°32'13.38"W,10°53'22.27"S,73°48'17.03"W,12°15'08.42"S,75°53'42.36"W,12°30'18.32"S,74°09'06.98"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,DE,11.223285,HL,HL,HL,LL,HL,LL,HH,HL,LL,ETM+  L1G,,GEOTIFF,DEFINITIVE,-10.62070   (10°37'14.52"S), -75.95076  (75°57'02.74"W),-10.61970   (10°37'10.92"S), -73.76222  (73°45'43.99"W),-12.50333   (12°30'11.99"S), -75.95714   (75°57'25.70"W),-12.50215   (12°30'07.74"S), -73.75393   (73°45'14.15"W),13881,15961,6941,7981,6941,7981,,,,,,,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.57164,-74.84671,-10.63826,-75.53705,-10.88952,-73.80473,-12.25234,-75.8951,-12.50509,-74.15194,LE70060682007360COA00,LE70060682007360COA00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682007360COA00
LE70060682007344COA00,BUMPER,COA,DAY, 006, 068,2007/12/10,2007:344:14:54:50.1713749,2007:344:14:55:16.9254999, 9, 9,  67.28,  86.87,  99.12,  11.51,  71.61,59.90576172,116.05666351,11°34'16.68"S,74°50'58.45"W,10°38'19.03"S,75°32'19.54"W,10°53'23.03"S,73°48'25.70"W,12°15'10.98"S,75°53'48.73"W,12°30'21.10"S,74°09'15.95"W,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,9.115017,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,-10.62070   (10°37'14.52"S), -75.95351  (75°57'12.64"W),-10.61971   (10°37'10.96"S), -73.76496  (73°45'53.86"W),-12.50332   (12°30'11.95"S), -75.95990   (75°57'35.64"W),-12.50216   (12°30'07.78"S), -73.75669   (73°45'24.08"W),13881,15961,6941,7981,6941,7981,,,39,6.395,5.599,3.089,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.5713,-74.84957,-10.63862,-75.53876,-10.88973,-73.80714,-12.25305,-75.89687,-12.50586,-74.15443,LE70060682007344COA00,LE70060682007344COA00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682007344COA00
LE70060682007328COA00,BUMPER,COA,DAY, 006, 068,2007/11/24,2007:328:14:54:44.5126249,2007:328:14:55:11.2666249, 9, 9,  81.59,  90.75,  73.26,  75.69,  86.65,61.88101959,112.16182709,11°34'16.90"S,74°50'41.28"W,10°38'15.58"S,75°32'02.69"W,10°53'19.90"S,73°48'11.56"W,12°15'06.80"S,75°53'32.57"W,12°30'16.49"S,74°09'02.41"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,DE,14.82537,HL,HL,HL,LL,HL,LL,HH,HL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,-10.62071   (10°37'14.56"S), -75.94802  (75°56'52.87"W),-10.61970   (10°37'10.92"S), -73.76222  (73°45'43.99"W),-12.50334   (12°30'12.02"S), -75.95437   (75°57'15.73"W),-12.50215   (12°30'07.74"S), -73.75393   (73°45'14.15"W),13881,15941,6941,7971,6941,7971,,,7,5.321,2.912,4.454,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.57136,-74.8448,-10.63766,-75.53408,-10.88886,-73.80321,-12.25189,-75.89238,-12.50458,-74.15067,LE70060682007328COA00,LE70060682007328COA00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682007328COA00
LE70060682007312COA00,BUMPER,COA,DAY, 006, 068,2007/11/08,2007:312:14:54:36.4729375,2007:312:14:55:03.2269374, 9, 9,  79.82,  76.40,  97.48,  49.17,  96.22,63.28007126,103.94981384,11°34'16.86"S,74°50'03.37"W,10°38'09.71"S,75°31'21.25"W,10°53'14.17"S,73°47'31.02"W,12°15'01.55"S,75°52'51.24"W,12°30'11.20"S,74°08'22.09"W,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,10.559105,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,-10.61534   (10°36'55.22"S), -75.92881  (75°55'43.72"W),-10.61419   (10°36'51.08"S), -73.74031  (73°44'25.12"W),-12.50612   (12°30'22.03"S), -75.93506   (75°56'06.22"W),-12.50476   (12°30'17.14"S), -73.73183   (73°43'54.59"W),13941,15961,6971,7981,6971,7981,,,21,12.964,10.432,7.696,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.57135,-74.83427,-10.63603,-75.52257,-10.88727,-73.79195,-12.25043,-75.8809,-12.50311,-74.13947,LE70060682007312COA00,LE70060682007312COA00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682007312COA00
LE70060682007280EDC00,N/A,EDC,DAY, 006, 068,2007/10/07,2007:280:14:54:13.7353749,2007:280:14:54:40.4894999, 9, 9,  54.09,  57.58,  51.11,  57.07,  50.61,61.4301262,80.2305527,11°31'44.40"S,74°53'39.48"W,10°35'41.64"S,75°35'01.68"W,10°50'45.96"S,73°51'07.92"W,12°12'32.40"S,75°56'30.12"W,12°27'42.48"S,74°11'57.48"W,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,-5.479411,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,-10.61817   (10°37'05.41"S), -75.89042  (75°53'25.51"W),-10.61675   (10°37'00.30"S), -73.70191  (73°42'06.88"W),-12.50625   (12°30'22.50"S), -75.89641   (75°53'47.08"W),-12.50457   (12°30'16.45"S), -73.69318   (73°41'35.45"W),13921,15961,6961,7981,6961,7981,,,30,7.02,5.205,4.711,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.529,-74.8943,-10.5949,-75.5838,-10.8461,-73.8522,-12.209,-75.9417,-12.4618,-74.1993,LE70060682007280EDC00,LE70060682007280EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682007280EDC00
LE70060682007264EDC00,N/A,EDC,DAY, 006, 068,2007/09/21,2007:264:14:54:20.1932500,2007:264:14:54:46.9474375, 9, 9,  71.44,  96.85,  58.16,  51.80,  78.95,58.2031784,69.340065,11°32'08.88"S,74°53'54.96"W,10°36'14.40"S,75°35'20.04"W,10°51'12.96"S,73°51'25.56"W,12°13'05.52"S,75°56'46.68"W,12°28'09.48"S,74°12'13.32"W,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,-3.532872,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,-10.62083   (10°37'14.99"S), -75.90689  (75°54'24.80"W),-10.61953   (10°37'10.31"S), -73.71835  (73°43'06.06"W),-12.50348   (12°30'12.53"S), -75.91296   (75°54'46.66"W),-12.50194   (12°30'06.98"S), -73.70976   (73°42'35.14"W),13881,15961,6941,7981,6941,7981,,,19,4.561,3.167,3.282,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.5358,-74.8986,-10.604,-75.5889,-10.8536,-73.8571,-12.2182,-75.9463,-12.4693,-74.2037,LE70060682007264EDC00,LE70060682007264EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682007264EDC00
LE70060682007248ASN00,N/A,ASN,DAY, 006, 068,2007/09/05,2007:248:14:54:25.5541250,2007:248:14:54:52.3082500, 9, 9,  82.75,  69.64,  85.99,  75.93,  99.44,54.1942902,60.6631851,11°32'38.40"S,74°53'19.32"W,10°36'33.84"S,75°34'43.32"W,10°51'32.04"S,73°50'47.04"W,12°13'26.76"S,75°56'08.88"W,12°28'30.36"S,74°11'33.72"W,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,9.603868,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,-10.62086   (10°37'15.10"S), -75.89866  (75°53'55.18"W),-10.61949   (10°37'10.16"S), -73.71012  (73°42'36.43"W),-12.50351   (12°30'12.64"S), -75.90468   (75°54'16.85"W),-12.50190   (12°30'06.84"S), -73.70148   (73°42'05.33"W),13881,15961,6941,7981,6941,7981,,,12,4.269,3.122,2.911,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.544,-74.8887,-10.6094,-75.5787,-10.8589,-73.8464,-12.2241,-75.9358,-12.4751,-74.1927,LE70060682007248ASN00,LE70060682007248ASN00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682007248ASN00
LE70060682007216ASN00,N/A,ASN,DAY, 006, 068,2007/08/04,2007:216:14:54:39.1922500,2007:216:14:55:05.9463124, 9, 9,  74.97,  94.26,  72.52,  62.36,  70.74,46.7261353,48.8106689,11°33'55.80"S,74°53'40.92"W,10°37'57.00"S,75°35'08.16"W,10°52'54.12"S,73°51'12.60"W,12°14'50.28"S,75°56'31.20"W,12°29'53.16"S,74°11'56.40"W,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,.515847,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1G,,GEOTIFF,DEFINITIVE,-10.62083   (10°37'14.99"S), -75.90689  (75°54'24.80"W),-10.61954   (10°37'10.34"S), -73.72109  (73°43'15.92"W),-12.50348   (12°30'12.53"S), -75.91296   (75°54'46.66"W),-12.50195   (12°30'07.02"S), -73.71252   (73°42'45.07"W),13881,15941,6941,7971,6941,7971,,,,,,,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.5655,-74.8947,-10.6325,-75.5856,-10.8817,-73.8535,-12.2473,-75.942,-12.4981,-74.199,LE70060682007216ASN00,LE70060682007216ASN00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682007216ASN00
