Landsat Scene Identifier,Sensor Mode,Station Identifier,Day/Night,WRS Path,WRS Row,Date Acquired,Start Time,Stop Time,Image Quality VCID 1,Image Quality VCID 2,Cloud Cover,Cloud Cover Quad Upper Left,Cloud Cover Quad Upper Right,Cloud Cover Quad Lower Left,Cloud Cover Quad Lower Right,Sun Elevation,Sun Azimuth,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude,Full Aperture Calibration,Gain Band 1,Gain Band 2,Gain Band 3,Gain Band 4,Gain Band 5,Gain Band 6 VCID 1,Gain Band 6 VCID 2,Gain Band 7,Gain Band 8,Browse Exists,Data Category,Gap Phase Source,Gap Phase Statistic,Gain Change Band 1,Gain Change Band 2,Gain Change Band 3,Gain Change Band 4,Gain Change Band 5,Gain Change Band 6 VCID 1,Gain Change Band 6 VCID 2,Gain Change Band 7,Gain Change Band 8,Data Type Level 1,Elevation Source,Output Format,Ephemeris Type,Corner UL Latitude Product,Corner UL Longitude Product,Corner UR Latitude Product,Corner UR Longitude Product,Corner LL Latitude Product,Corner LL Longitude Product,Corner LR Latitude Product,Corner LR Longitude Product,Panchromatic Lines,Panchromatic Samples,Reflective Lines,Reflective Samples,Thermal Lines,Thermal Samples,Date Acquired Gap Fill,Gap Fill,Ground Control Points Model,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Map Projection L1,Datum,Ellipsoid,UTM Zone,Vertical Longitude from Pole,True Scale Latitude,False Easting,False Northing,Grid Cell Size Panchromatic,Grid Cell Size Reflective,Grid Cell Size Thermal,Orientation,Resampling Option,Scan Gap Interpolation,Scene Center Latitude dec,Scene Center Longitude dec,Corner Upper Left Lat dec,Corner Upper Left Long dec,Corner Upper Right Lat dec,Corner Upper Right Long dec,Corner Lower Left Lat dec,Corner Lower Left Long dec,Corner Lower Right Lat dec,Corner Lower Right Long dec,Display ID,Ordering ID,Download Link
LE70050682005219EDC00,N/A,EDC,DAY,5,68,8/7/2005,2005:219:14:47:44.1967499,2005:219:14:48:11.4001250,9,9,65.08,51.54,73.38,64.83,70.57,47.2750893,49.9550171,"11°33'57.96""S","73°19'33.96""W","10°37'15.96""S","74°00'49.32""W","10°52'15.60""S","72°16'53.40""W","12°15'43.92""S","74°22'35.76""W","12°30'49.32""S","72°38'00.24""W",N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,11.070818,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.61062   (10°36'38.23""S)"," -74.34910  (74°20'56.76""W)","-10.59878   (10°35'55.61""S)"," -72.19455  (72°11'40.38""W)","-12.53136   (12°31'52.90""S)"," -74.34464   (74°20'40.70""W)","-12.51732   (12°31'02.35""S)"," -72.17538   (72°10'31.37""W)",14161,15721,7081,7861,7081,7861,,,18,6.849,5.054,4.623,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.5661,-73.3261,-10.6211,-74.0137,-10.871,-72.2815,-12.2622,-74.3766,-12.5137,-72.6334,LE70050682005219EDC00,LE70050682005219EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682005219EDC00
LE70050682005203EDC00,N/A,EDC,DAY,5,68,7/22/2005,2005:203:14:47:47.0366874,2005:203:14:48:14.2378749,9,9,31.38,8.24,43.1,13.64,60.55,44.6376343,45.8164063,"11°34'28.56""S","73°19'17.76""W","10°37'36.84""S","74°00'30.96""W","10°52'36.48""S","72°16'36.48""W","12°16'04.80""S","74°22'18.48""W","12°31'09.84""S","72°37'44.04""W",N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,-9.082903,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.60790   (10°36'28.44""S)"," -74.34636  (74°20'46.90""W)","-10.59602   (10°35'45.67""S)"," -72.18910  (72°11'20.76""W)","-12.52864   (12°31'43.10""S)"," -74.34189   (74°20'30.80""W)","-12.51455   (12°30'52.38""S)"," -72.16990   (72°10'11.64""W)",14161,15741,7081,7871,7081,7871,,,113,6.584,2.284,6.175,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.5746,-73.3216,-10.6269,-74.0086,-10.8768,-72.2768,-12.268,-74.3718,-12.5194,-72.6289,LE70050682005203EDC00,LE70050682005203EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682005203EDC00
LE70050682005171EDC00,N/A,EDC,DAY,5,68,6/20/2005,2005:171:14:47:47.5016250,2005:171:14:48:14.6988124,9,9,52.73,43.92,40.66,77.93,48.44,43.2109489,41.4327736,"11°35'21.48""S","73°17'51.00""W","10°38'28.32""S","73°59'03.12""W","10°53'28.32""S","72°15'11.16""W","12°16'57.00""S","74°20'48.48""W","12°32'03.12""S","72°36'16.92""W",N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,6.884603,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.60784   (10°36'28.22""S)"," -74.32168  (74°19'18.05""W)","-10.59580   (10°35'44.88""S)"," -72.16445  (72°09'52.02""W)","-12.52587   (12°31'33.13""S)"," -74.31705   (74°19'01.38""W)","-12.51158   (12°30'41.69""S)"," -72.14511   (72°08'42.40""W)",14141,15741,7071,7871,7071,7871,,,49,6.316,2.494,5.803,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.5893,-73.2975,-10.6412,-73.9842,-10.8912,-72.2531,-12.2825,-74.3468,-12.5342,-72.6047,LE70050682005171EDC00,LE70050682005171EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682005171EDC00
LE70050682005155ASN00,N/A,ASN,DAY,5,68,6/4/2005,2005:155:14:47:53.7340000,2005:155:14:48:20.9288750,9,9,74.51,90.41,78.96,54.86,73.83,44.4068108,41.614315,"11°35'43.44""S","73°18'44.64""W","10°38'56.40""S","73°59'58.92""W","10°53'57.48""S","72°16'06.24""W","12°17'24.00""S","74°21'45.36""W","12°32'30.48""S","72°37'13.44""W",N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,-10.407843,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.61059   (10°36'38.12""S)"," -74.33539  (74°20'07.40""W)","-10.59866   (10°35'55.18""S)"," -72.18086  (72°10'51.10""W)","-12.52861   (12°31'43.00""S)"," -74.33085   (74°19'51.06""W)","-12.51446   (12°30'52.06""S)"," -72.16162   (72°09'41.83""W)",14141,15721,7071,7861,7071,7861,,,20,3.534,2.258,2.719,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.5954,-73.3124,-10.649,-73.9997,-10.8993,-72.2684,-12.29,-74.3626,-12.5418,-72.6204,LE70050682005155ASN00,LE70050682005155ASN00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682005155ASN00
LE70050682005139ASN00,N/A,ASN,DAY,5,68,5/19/2005,2005:139:14:47:58.4188749,2005:139:14:48:25.6116874,9,9,39.15,65.27,35.74,32.01,23.57,46.5528717,43.8238602,"11°35'56.04""S","73°19'23.52""W","10°39'12.24""S","74°00'37.44""W","10°54'14.40""S","72°16'42.96""W","12°17'39.12""S","74°22'25.68""W","12°32'47.04""S","72°37'51.60""W",N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,16.351374,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.61061   (10°36'38.20""S)"," -74.34636  (74°20'46.90""W)","-10.59875   (10°35'55.50""S)"," -72.19181  (72°11'30.52""W)","-12.52864   (12°31'43.10""S)"," -74.34189   (74°20'30.80""W)","-12.51458   (12°30'52.49""S)"," -72.17265   (72°10'21.54""W)",14141,15721,7071,7861,7071,7861,,,81,5.573,2.307,5.073,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.5989,-73.3232,-10.6534,-74.0104,-10.904,-72.2786,-12.2942,-74.3738,-12.5464,-72.631,LE70050682005139ASN00,LE70050682005139ASN00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682005139ASN00
LE70050682005123ASN00,N/A,ASN,DAY,5,68,5/3/2005,2005:123:14:47:57.7580000,2005:123:14:48:24.9488750,9,9,74.68,82.09,51.46,68.96,96.19,49.2142982,48.3814201,"11°36'02.16""S","73°18'47.52""W","10°39'16.56""S","74°00'01.44""W","10°54'20.16""S","72°16'04.80""W","12°17'41.64""S","74°21'51.12""W","12°32'50.64""S","72°37'14.88""W",N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,6.692306,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.61331   (10°36'47.92""S)"," -74.33812  (74°20'17.23""W)","-10.60134   (10°36'04.82""S)"," -72.17809  (72°10'41.12""W)","-12.52591   (12°31'33.28""S)"," -74.33361   (74°20'01.00""W)","-12.51173   (12°30'42.23""S)"," -72.15889   (72°09'32.00""W)",14101,15761,7051,7881,7051,7881,,,12,3.371,2.071,2.66,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.6006,-73.3132,-10.6546,-74.0004,-10.9056,-72.268,-12.2949,-74.3642,-12.5474,-72.6208,LE70050682005123ASN00,LE70050682005123ASN00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682005123ASN00
LE70050682005011ASN00,N/A,ASN,DAY,5,68,1/11/2005,2005:011:14:47:45.7023125,2005:011:14:48:12.8781250,9,9,53.54,37.75,43.43,79.14,53.81,56.5567398,112.0672684,"11°33'50.76""S","73°19'58.08""W","10°37'06.24""S","74°01'09.84""W","10°52'14.16""S","72°17'15.72""W","12°15'29.16""S","74°23'02.76""W","12°30'43.20""S","72°38'29.40""W",N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,-1.868648,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.61606   (10°36'57.82""S)"," -74.35732  (74°21'26.35""W)","-10.60420   (10°36'15.12""S)"," -72.19450  (72°11'40.20""W)","-12.52596   (12°31'33.46""S)"," -74.35294   (74°21'10.58""W)","-12.51190   (12°30'42.84""S)"," -72.17544   (72°10'31.58""W)",14081,15781,7041,7891,7041,7891,,,29,14.665,13.89,4.703,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.5641,-73.3328,-10.6184,-74.0194,-10.8706,-72.2877,-12.2581,-74.3841,-12.512,-72.6415,LE70050682005011ASN00,LE70050682005011ASN00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682005011ASN00
LE70050682004313ASN00,N/A,ASN,DAY,5,68,11/8/2004,2004:313:14:47:17.4916874,2004:313:14:47:44.6603124,9,9,75.84,88.55,79.3,54.96,80.57,62.9051666,104.3592148,"11°32'43.44""S","73°20'46.68""W","10°35'48.48""S","74°01'54.48""W","10°50'54.96""S","72°18'04.32""W","12°14'09.60""S","74°23'45.24""W","12°29'21.48""S","72°39'15.12""W",N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,DE,7.305557,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.61067   (10°36'38.41""S)"," -74.37378  (74°22'25.61""W)","-10.59900   (10°35'56.40""S)"," -72.21921  (72°13'09.16""W)","-12.52871   (12°31'43.36""S)"," -74.36950   (74°22'10.20""W)","-12.51487   (12°30'53.53""S)"," -72.20023   (72°12'00.83""W)",14141,15721,7071,7861,7071,7861,,,10,15.31,3.194,14.973,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.5454,-73.3463,-10.5968,-74.0318,-10.8486,-72.3012,-12.236,-74.3959,-12.4893,-72.6542,LE70050682004313ASN00,LE70050682004313ASN00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682004313ASN00
LE70050682004297ASN00,N/A,ASN,DAY,5,68,10/23/2004,2004:297:14:47:06.8438125,2004:297:14:47:34.0103124,9,9,64.18,29.33,41.21,96.49,89.7,62.9773521,93.0819397,"11°32'40.92""S","73°20'36.24""W","10°35'52.08""S","74°01'46.20""W","10°50'57.84""S","72°17'55.68""W","12°14'13.92""S","74°23'36.96""W","12°29'25.80""S","72°39'06.84""W",N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,DE,-5.701159,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.61067   (10°36'38.41""S)"," -74.37378  (74°22'25.61""W)","-10.59895   (10°35'56.22""S)"," -72.21373  (72°12'49.43""W)","-12.52057   (12°31'14.05""S)"," -74.36952   (74°22'10.27""W)","-12.50668   (12°30'24.05""S)"," -72.19480   (72°11'41.28""W)",14081,15761,7041,7881,7041,7881,,,30,14.674,9.348,11.311,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.5447,-73.3434,-10.5978,-74.0295,-10.8494,-72.2988,-12.2372,-74.3936,-12.4905,-72.6519,LE70050682004297ASN00,LE70050682004297ASN00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682004297ASN00
LE70050682004281EDC02,N/A,EDC,DAY,5,68,10/7/2004,2004:281:14:46:49.7704374,2004:281:14:47:16.9347500,9,9,20.93,3.99,4.38,59.59,15.77,61.2737732,80.8697586,"11°32'48.12""S","73°19'04.44""W","10°35'59.28""S","74°00'15.48""W","10°51'04.68""S","72°16'23.16""W","12°14'18.60""S","74°22'07.68""W","12°29'29.40""S","72°37'35.76""W",N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,-9.661396,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.60790   (10°36'28.44""S)"," -74.34911  (74°20'56.80""W)","-10.59604   (10°35'45.74""S)"," -72.19184  (72°11'30.62""W)","-12.52594   (12°31'33.38""S)"," -74.34466   (74°20'40.78""W)","-12.51187   (12°30'42.73""S)"," -72.17268   (72°10'21.65""W)",14141,15741,7071,7871,7071,7871,,,102,5.171,3.414,3.884,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.5467,-73.3179,-10.5998,-74.0043,-10.8513,-72.2731,-12.2385,-74.3688,-12.4915,-72.6266,LE70050682004281EDC02,LE70050682004281EDC02,http://earthexplorer.usgs.gov/download/options/5441/LE70050682004281EDC02
LE70050682004265ASN01,N/A,ASN,DAY,5,68,9/21/2004,2004:265:14:46:58.8832499,2004:265:14:47:26.0462499,9,9,17.26,11.34,9.39,40.41,7.91,58.1225433,69.9565201,"11°33'05.40""S","73°19'18.48""W","10°36'16.92""S","74°00'34.92""W","10°51'17.28""S","72°16'39.72""W","12°14'38.04""S","74°22'18.12""W","12°29'44.16""S","72°37'43.68""W",N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,-16.187773,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.61063   (10°36'38.27""S)"," -74.35458  (74°21'16.49""W)","-10.59883   (10°35'55.79""S)"," -72.20003  (72°12'00.11""W)","-12.52595   (12°31'33.42""S)"," -74.35018   (74°21'00.65""W)","-12.51196   (12°30'43.06""S)"," -72.18096   (72°10'51.46""W)",14121,15721,7061,7861,7061,7861,,,148,5.553,2.653,4.878,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.5515,-73.3218,-10.6047,-74.0097,-10.8548,-72.2777,-12.2439,-74.3717,-12.4956,-72.6288,LE70050682004265ASN01,LE70050682004265ASN01,http://earthexplorer.usgs.gov/download/options/5441/LE70050682004265ASN01
LE70050682004249EDC02,N/A,EDC,DAY,5,68,9/5/2004,2004:249:14:47:04.4118750,2004:249:14:47:31.5736874,9,9,32.63,12.99,1.45,54.87,61.22,54.1460228,61.2211266,"11°33'21.96""S","73°18'52.56""W","10°36'42.12""S","74°00'10.08""W","10°51'41.76""S","72°16'14.88""W","12°15'03.24""S","74°21'52.20""W","12°30'09.00""S","72°37'17.40""W",N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,-2.680838,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.61605   (10°36'57.78""S)"," -74.35183  (74°21'06.59""W)","-10.60417   (10°36'15.01""S)"," -72.19176  (72°11'30.34""W)","-12.52594   (12°31'33.38""S)"," -74.34742   (74°20'50.71""W)","-12.51187   (12°30'42.73""S)"," -72.17268   (72°10'21.65""W)",14081,15761,7041,7881,7041,7881,,,99,4.996,2.478,4.338,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.5561,-73.3146,-10.6117,-74.0028,-10.8616,-72.2708,-12.2509,-74.3645,-12.5025,-72.6215,LE70050682004249EDC02,LE70050682004249EDC02,http://earthexplorer.usgs.gov/download/options/5441/LE70050682004249EDC02
LE70050682004233EDC02,N/A,EDC,DAY,5,68,8/20/2004,2004:233:14:47:09.3768749,2004:233:14:47:36.5365625,9,9,7.53,3.04,0.01,22.57,4.49,50.1135597,54.4606438,"11°33'44.28""S","73°18'33.84""W","10°36'57.24""S","73°59'49.20""W","10°51'57.24""S","72°15'54.36""W","12°15'15.12""S","74°21'34.56""W","12°30'20.52""S","72°37'00.12""W",N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,-10.170095,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.61060   (10°36'38.16""S)"," -74.34361  (74°20'37.00""W)","-10.59873   (10°35'55.43""S)"," -72.18907  (72°11'20.65""W)","-12.52592   (12°31'33.31""S)"," -74.33914   (74°20'20.90""W)","-12.51184   (12°30'42.62""S)"," -72.16993   (72°10'11.75""W)",14121,15721,7061,7861,7061,7861,,,172,5.975,2.212,5.551,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.5623,-73.3094,-10.6159,-73.997,-10.8659,-72.2651,-12.2542,-74.3596,-12.5057,-72.6167,LE70050682004233EDC02,LE70050682004233EDC02,http://earthexplorer.usgs.gov/download/options/5441/LE70050682004233EDC02
LE70050682004217EDC01,N/A,EDC,DAY,5,68,8/4/2004,2004:217:14:47:09.9222499,2004:217:14:47:37.0790625,9,9,7.32,2.67,0.04,18.22,8.34,46.6577034,49.2493896,"11°34'07.32""S","73°17'28.68""W","10°37'22.08""S","73°58'43.68""W","10°52'21.72""S","72°14'49.92""W","12°15'43.20""S","74°20'27.96""W","12°30'48.60""S","72°35'54.60""W",N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,-3.306472,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.61328   (10°36'47.81""S)"," -74.32715  (74°19'37.74""W)","-10.60129   (10°36'04.64""S)"," -72.17261  (72°10'21.40""W)","-12.52859   (12°31'42.92""S)"," -74.32256   (74°19'21.22""W)","-12.51438   (12°30'51.77""S)"," -72.15335   (72°09'12.06""W)",14121,15721,7061,7861,7061,7861,,,171,5.605,2.06,5.213,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.5687,-73.2913,-10.6228,-73.9788,-10.8727,-72.2472,-12.262,-74.3411,-12.5135,-72.5985,LE70050682004217EDC01,LE70050682004217EDC01,http://earthexplorer.usgs.gov/download/options/5441/LE70050682004217EDC01
LE70050682004201COA00,SAM,COA,DAY,5,68,7/19/2004,2004:201:14:47:18.7332500,2004:201:14:47:45.8881875,9,9,80.91,96.45,93.73,60.06,73.4,44.26593018,45.282341,"11°34'18.12""S","73°15'37.66""W","10°37'27.66""S","73°56'49.92""W","10°52'29.82""S","72°12'58.18""W","12°15'46.76""S","74°18'34.85""W","12°30'54.86""S","72°34'03.58""W",N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,DE,9.932485,HL,HL,HL,LH,HL,LL,HH,HL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.61876   (10°37'07.54""S)"," -74.35182  (74°21'06.55""W)","-10.60688   (10°36'24.77""S)"," -72.19174  (72°11'30.26""W)","-12.52594   (12°31'33.38""S)"," -74.34742   (74°20'50.71""W)","-12.51187   (12°30'42.73""S)"," -72.17268   (72°10'21.65""W)",14061,15761,7031,7881,7031,7881,,,14,6.535,2.635,5.98,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.5717,-73.26046,-10.62435,-73.9472,-10.87495,-72.21616,-12.26299,-74.30968,-12.51524,-72.56766,LE70050682004201COA00,LE70050682004201COA00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682004201COA00
LE70050682004169ASN01,N/A,ASN,DAY,5,68,6/17/2004,2004:169:14:47:22.9459375,2004:169:14:47:50.0965625,9,9,10.94,6.46,18.58,7.47,11.23,43.2670135,41.4339981,"11°35'13.20""S","73°18'04.68""W","10°38'33.36""S","73°59'19.32""W","10°53'34.08""S","72°15'24.84""W","12°16'50.88""S","74°21'05.40""W","12°31'57.36""S","72°36'31.32""W",N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,2.254954,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.61602   (10°36'57.67""S)"," -74.34086  (74°20'27.10""W)","-10.60408   (10°36'14.69""S)"," -72.18081  (72°10'50.92""W)","-12.52592   (12°31'33.31""S)"," -74.33638   (74°20'10.97""W)","-12.51176   (12°30'42.34""S)"," -72.16165   (72°09'41.94""W)",14081,15761,7041,7881,7041,7881,,,124,5.061,2.589,4.349,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.587,-73.3013,-10.6426,-73.9887,-10.8928,-72.2569,-12.2808,-74.3515,-12.5326,-72.6087,LE70050682004169ASN01,LE70050682004169ASN01,http://earthexplorer.usgs.gov/download/options/5441/LE70050682004169ASN01
LE70050682004153COA00,SAM,COA,DAY,5,68,6/1/2004,2004:153:14:47:29.6715624,2004:153:14:47:56.8200625,9,9,56.82,56.38,18.26,99.43,53.22,44.70051193,41.90914536,"11°34'18.16""S","73°16'01.99""W","10°37'26.44""S","73°57'15.19""W","10°52'29.21""S","72°13'20.53""W","12°15'43.85""S","74°18'59.08""W","12°30'52.85""S","72°34'24.96""W",N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,DE,-9.714611,HL,HL,HL,LH,HL,LL,HH,HL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.61063   (10°36'38.27""S)"," -74.35458  (74°21'16.49""W)","-10.59883   (10°35'55.79""S)"," -72.20003  (72°12'00.11""W)","-12.52595   (12°31'33.42""S)"," -74.35018   (74°21'00.65""W)","-12.51196   (12°30'43.06""S)"," -72.18096   (72°10'51.46""W)",14121,15721,7061,7861,7061,7861,,,31,4.864,2.68,4.059,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.57171,-73.26722,-10.62401,-73.95422,-10.87478,-72.22237,-12.26218,-74.31641,-12.51468,-72.5736,LE70050682004153COA00,LE70050682004153COA00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682004153COA00
LE70050682004121EDC03,N/A,EDC,DAY,5,68,4/30/2004,2004:121:14:47:31.7056249,2004:121:14:47:58.8509374,9,9,74.29,73.53,71.79,63.56,88.25,49.6129799,49.5256996,"11°35'40.56""S","73°18'32.04""W","10°38'49.92""S","73°59'44.88""W","10°53'53.16""S","72°15'49.32""W","12°17'07.44""S","74°21'31.68""W","12°32'16.44""S","72°36'56.88""W",N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,DE,-4.515992,HL,HL,HL,LL,HL,LL,HH,HL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.61060   (10°36'38.16""S)"," -74.34361  (74°20'37.00""W)","-10.59873   (10°35'55.43""S)"," -72.18907  (72°11'20.65""W)","-12.52592   (12°31'33.31""S)"," -74.33914   (74°20'20.90""W)","-12.51184   (12°30'42.62""S)"," -72.16993   (72°10'11.75""W)",14121,15721,7061,7861,7061,7861,,,14,13.7,13.589,1.743,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.5946,-73.3089,-10.6472,-73.9958,-10.8981,-72.2637,-12.2854,-74.3588,-12.5379,-72.6158,LE70050682004121EDC03,LE70050682004121EDC03,http://earthexplorer.usgs.gov/download/options/5441/LE70050682004121EDC03
LE70050682004105COA00,SAM,COA,DAY,5,68,4/14/2004,2004:105:14:47:32.2559999,2004:105:14:47:59.3996875,9,9,73.05,68.42,81.61,57.6,84.59,52.26428986,56.97642899,"11°34'17.72""S","73°15'11.41""W","10°37'38.57""S","73°56'25.15""W","10°52'41.74""S","72°12'32.69""W","12°15'54.40""S","74°18'11.81""W","12°31'03.36""S","72°33'39.85""W",N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,DE,-12.452622,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.61331   (10°36'47.92""S)"," -74.34087  (74°20'27.13""W)","-10.60141   (10°36'05.08""S)"," -72.18631  (72°11'10.72""W)","-12.52592   (12°31'33.31""S)"," -74.33638   (74°20'10.97""W)","-12.51181   (12°30'42.52""S)"," -72.16717   (72°10'01.81""W)",14101,15721,7051,7861,7051,7861,,,17,8.345,3.546,7.554,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.57159,-73.25317,-10.62738,-73.94032,-10.87826,-72.20908,-12.26511,-74.30328,-12.5176,-72.56107,LE70050682004105COA00,LE70050682004105COA00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682004105COA00
